draw,panel,level,value
3655,Partial: TP,No TP,0.9269343424722171
3656,Partial: TP,No TP,0.963857666525071
3657,Partial: TP,No TP,0.362603809351714
3658,Partial: TP,No TP,0.6221840602770212
3659,Partial: TP,No TP,1.9531535221306084
3660,Partial: TP,No TP,0.8097772629199985
3661,Partial: TP,No TP,0.9343917546324847
3662,Partial: TP,No TP,1.2587277207198342
3663,Partial: TP,No TP,0.991020263774014
3664,Partial: TP,No TP,1.1779107626457181
3665,Partial: TP,No TP,1.0331425740694296
3666,Partial: TP,No TP,1.1030066565743297
3667,Partial: TP,No TP,0.8247119733024402
3668,Partial: TP,No TP,0.39990969784186264
3669,Partial: TP,No TP,0.9801005954145501
3670,Partial: TP,No TP,1.249427697803861
3671,Partial: TP,No TP,1.00690590304599
3672,Partial: TP,No TP,1.1064283604759437
3673,Partial: TP,No TP,1.4352644898714382
3674,Partial: TP,No TP,1.0510201524542853
3675,Partial: TP,No TP,1.369490556576936
3676,Partial: TP,No TP,0.38140733838928553
3677,Partial: TP,No TP,1.1054316376036086
3678,Partial: TP,No TP,1.145540809456187
3679,Partial: TP,No TP,1.1516229584500455
3680,Partial: TP,No TP,0.6918700394622771
3681,Partial: TP,No TP,0.7960757207917644
3682,Partial: TP,No TP,0.9213738505366301
3683,Partial: TP,No TP,1.2890077458784057
3684,Partial: TP,No TP,0.7752899224840137
3685,Partial: TP,No TP,0.8505115357044297
3686,Partial: TP,No TP,1.0925816604110685
3687,Partial: TP,No TP,1.0619295202094874
3688,Partial: TP,No TP,0.8525664398291342
3689,Partial: TP,No TP,0.3529779781435521
3690,Partial: TP,No TP,1.131414345893115
3691,Partial: TP,No TP,0.7441343485339789
3692,Partial: TP,No TP,0.6340089573074272
3693,Partial: TP,No TP,1.0113342917691623
3694,Partial: TP,No TP,1.6342798899079019
3695,Partial: TP,No TP,0.9548311122187452
3696,Partial: TP,No TP,0.9598476937771346
3697,Partial: TP,No TP,0.9745372933252511
3698,Partial: TP,No TP,1.3023901366297128
3699,Partial: TP,No TP,0.9445078046808089
3700,Partial: TP,No TP,1.0871176663656237
3701,Partial: TP,No TP,1.1018983638885476
3702,Partial: TP,No TP,1.0195148358273871
3703,Partial: TP,No TP,1.00068298256916
3704,Partial: TP,No TP,1.148049743351142
3705,Partial: TP,No TP,1.0898275207033032
3706,Partial: TP,No TP,1.3469236449181452
3707,Partial: TP,No TP,1.356226128134225
3708,Partial: TP,No TP,1.1132388245225755
3709,Partial: TP,No TP,0.49225067877328516
3710,Partial: TP,No TP,1.2062490344338754
3711,Partial: TP,No TP,0.9411354341440596
3712,Partial: TP,No TP,0.8743864866968614
3713,Partial: TP,No TP,0.9314941100682361
3714,Partial: TP,No TP,0.7392713190342233
3715,Partial: TP,No TP,0.9132536004140293
3716,Partial: TP,No TP,1.6696945256051587
3717,Partial: TP,No TP,1.0889395491812257
3718,Partial: TP,No TP,0.9017235382464657
3719,Partial: TP,No TP,0.9567039195869048
3720,Partial: TP,No TP,0.9600822999464305
3721,Partial: TP,No TP,0.8662691472403503
3722,Partial: TP,No TP,1.1702179301119697
3723,Partial: TP,No TP,1.0783616316125002
3724,Partial: TP,No TP,1.0434471970870498
3725,Partial: TP,No TP,1.0503915475059002
3726,Partial: TP,No TP,1.1714333837476951
3727,Partial: TP,No TP,1.4484594488320324
3728,Partial: TP,No TP,0.9415696793396311
3729,Partial: TP,No TP,0.8319806149588475
3730,Partial: TP,No TP,1.1994110820100914
3731,Partial: TP,No TP,0.7136108306228717
3732,Partial: TP,No TP,1.3414003874860718
3733,Partial: TP,No TP,0.9584446882701662
3734,Partial: TP,No TP,1.0511336014316663
3735,Partial: TP,No TP,1.0327124137042727
3736,Partial: TP,No TP,1.0522543621349008
3737,Partial: TP,No TP,0.8482556902187818
3738,Partial: TP,No TP,0.9503214606445063
3739,Partial: TP,No TP,0.6726969141003565
3740,Partial: TP,No TP,1.0948164282007369
3741,Partial: TP,No TP,1.0857150295492028
3742,Partial: TP,No TP,0.6815334718763149
3743,Partial: TP,No TP,0.8995364327921531
3744,Partial: TP,No TP,0.7083700460936008
3745,Partial: TP,No TP,1.1568064634653796
3746,Partial: TP,No TP,0.8812673766272404
3747,Partial: TP,No TP,0.6325536800208922
3748,Partial: TP,No TP,1.0819906642311632
3749,Partial: TP,No TP,0.9711468760408419
3750,Partial: TP,No TP,0.6513930846882743
3751,Partial: TP,No TP,1.1937714489608038
3752,Partial: TP,No TP,1.2786537764745116
3753,Partial: TP,No TP,0.9878598262504789
3754,Partial: TP,No TP,0.8273535868154872
3755,Partial: TP,No TP,0.9043021330847447
3756,Partial: TP,No TP,1.1653076632232562
3757,Partial: TP,No TP,1.0394530449905974
3758,Partial: TP,No TP,1.4824262476371117
3759,Partial: TP,No TP,0.8914979902898494
3760,Partial: TP,No TP,1.0212274546741802
3761,Partial: TP,No TP,1.41636869413246
3762,Partial: TP,No TP,1.450753839558581
3763,Partial: TP,No TP,1.288485721125527
3764,Partial: TP,No TP,0.8826780442041325
3765,Partial: TP,No TP,0.8865980861313059
3766,Partial: TP,No TP,1.0003124565493386
3767,Partial: TP,No TP,0.8874968748255183
3768,Partial: TP,No TP,1.1306503631329956
3769,Partial: TP,No TP,0.8176250770302564
3770,Partial: TP,No TP,1.3415076745935084
3771,Partial: TP,No TP,1.146043698475348
3772,Partial: TP,No TP,1.249809181675847
3773,Partial: TP,No TP,1.0831991818385114
3774,Partial: TP,No TP,1.1103908699335516
3775,Partial: TP,No TP,1.3406398521016738
3776,Partial: TP,No TP,0.8678163783055947
3777,Partial: TP,No TP,0.8814014209658917
3778,Partial: TP,No TP,1.5849583754741396
3779,Partial: TP,No TP,1.0442402911225297
3780,Partial: TP,No TP,0.7654083431576453
3781,Partial: TP,No TP,1.009450162640663
3782,Partial: TP,No TP,1.0653401919317305
3783,Partial: TP,No TP,1.0727751588242291
3784,Partial: TP,No TP,1.0219312907594422
3785,Partial: TP,No TP,0.9828370649249168
3786,Partial: TP,No TP,0.787117827485207
3787,Partial: TP,No TP,0.9423312191477272
3788,Partial: TP,No TP,0.9789140653246123
3789,Partial: TP,No TP,1.5533870516329997
3790,Partial: TP,No TP,0.9201457442431608
3791,Partial: TP,No TP,0.7891699669797018
3792,Partial: TP,No TP,1.0784493380074585
3793,Partial: TP,No TP,0.6130747497787469
3794,Partial: TP,No TP,1.1527146029909605
3795,Partial: TP,No TP,1.096931892857588
3796,Partial: TP,No TP,1.1204947012463504
3797,Partial: TP,No TP,0.7765274681796779
3798,Partial: TP,No TP,1.0021239660299546
3799,Partial: TP,No TP,1.0346316391101673
3800,Partial: TP,No TP,0.8210730660560729
3801,Partial: TP,No TP,0.4947944809736027
3802,Partial: TP,No TP,0.9496751618264303
3803,Partial: TP,No TP,0.7814749081176642
3804,Partial: TP,No TP,1.1930255707706654
3805,Partial: TP,No TP,1.0435123379883344
3806,Partial: TP,No TP,0.9471558996728617
3807,Partial: TP,No TP,1.1548224421974667
3808,Partial: TP,No TP,1.0855873286820394
3809,Partial: TP,No TP,0.9268679359121094
3810,Partial: TP,No TP,1.2201291526394191
3811,Partial: TP,No TP,0.8523575737554608
3812,Partial: TP,No TP,0.8969557448174872
3813,Partial: TP,No TP,1.5425293081578784
3814,Partial: TP,No TP,0.6623878281370312
3815,Partial: TP,No TP,1.0933349748780117
3816,Partial: TP,No TP,0.8094252575924867
3817,Partial: TP,No TP,0.9485946321659573
3818,Partial: TP,No TP,1.142698149261564
3819,Partial: TP,No TP,1.1750063607996408
3820,Partial: TP,No TP,0.9805000454757727
3821,Partial: TP,No TP,0.7911595012481593
3822,Partial: TP,No TP,1.0262372292561535
3823,Partial: TP,No TP,0.9360996271056471
3824,Partial: TP,No TP,0.8270920921929251
3825,Partial: TP,No TP,1.0054031394431342
3826,Partial: TP,No TP,1.1085092333549535
3827,Partial: TP,No TP,0.9327808107227782
3828,Partial: TP,No TP,0.6386166409382922
3829,Partial: TP,No TP,1.1016772649711277
3830,Partial: TP,No TP,0.7366172487438643
3831,Partial: TP,No TP,1.2710328728596316
3832,Partial: TP,No TP,0.7887038103912094
3833,Partial: TP,No TP,0.9538826049357761
3834,Partial: TP,No TP,0.6363322269962577
3835,Partial: TP,No TP,0.9312379213559376
3836,Partial: TP,No TP,0.928582590452456
3837,Partial: TP,No TP,0.7544598614464985
3838,Partial: TP,No TP,0.9730260280108988
3839,Partial: TP,No TP,1.2410826495729177
3840,Partial: TP,No TP,0.9825815083179006
3841,Partial: TP,No TP,1.016587901465352
3842,Partial: TP,No TP,0.9170672058210412
3843,Partial: TP,No TP,0.812979109384716
3844,Partial: TP,No TP,1.513150960791965
3845,Partial: TP,No TP,0.30526879049167716
3846,Partial: TP,No TP,1.0313504853040147
3847,Partial: TP,No TP,1.0341592444917447
3848,Partial: TP,No TP,1.1101717199124599
3849,Partial: TP,No TP,1.0551930228214745
3850,Partial: TP,No TP,0.6025486121556298
3851,Partial: TP,No TP,1.332947245016805
3852,Partial: TP,No TP,0.6867867629704004
3853,Partial: TP,No TP,0.3115942829684672
3854,Partial: TP,No TP,1.0126274115892875
3855,Partial: TP,No TP,1.0002538927884699
3856,Partial: TP,No TP,1.0901635688628972
3857,Partial: TP,No TP,1.1049065802978302
3858,Partial: TP,No TP,1.3967108944625901
3859,Partial: TP,No TP,0.7953143427606327
3860,Partial: TP,No TP,1.11256688918491
3861,Partial: TP,No TP,1.7990150616218086
3862,Partial: TP,No TP,1.1885504553815094
3863,Partial: TP,No TP,1.0153634982495814
3864,Partial: TP,No TP,0.6153818130312559
3865,Partial: TP,No TP,0.6879970972373612
3866,Partial: TP,No TP,0.9482016277718329
3867,Partial: TP,No TP,1.0706484944253447
3868,Partial: TP,No TP,0.9696923094884359
3869,Partial: TP,No TP,1.2404074537918692
3870,Partial: TP,No TP,0.7173712331145474
3871,Partial: TP,No TP,1.1095779727461408
3872,Partial: TP,No TP,1.1494425157692854
3873,Partial: TP,No TP,1.2648613410997058
3874,Partial: TP,No TP,0.8953999342004605
3875,Partial: TP,No TP,1.0146022075861247
3876,Partial: TP,No TP,1.5414103203457215
3877,Partial: TP,No TP,0.746583900176712
3878,Partial: TP,No TP,0.9263934593888972
3879,Partial: TP,No TP,1.0340594874837492
3880,Partial: TP,No TP,1.014001855661729
3881,Partial: TP,No TP,0.9395688753821139
3882,Partial: TP,No TP,1.0512701909184987
3883,Partial: TP,No TP,1.1497619687800482
3884,Partial: TP,No TP,1.4697466441255775
3885,Partial: TP,No TP,0.997407026389717
3886,Partial: TP,No TP,0.9961742998301362
3887,Partial: TP,No TP,0.26330715882185196
3888,Partial: TP,No TP,1.0353091894787645
3889,Partial: TP,No TP,0.9631368678131192
3890,Partial: TP,No TP,1.0313381602269283
3891,Partial: TP,No TP,1.0218585190555909
3892,Partial: TP,No TP,0.8613051526009358
3893,Partial: TP,No TP,1.0743501345884126
3894,Partial: TP,No TP,0.8677392117309835
3895,Partial: TP,No TP,1.287000311423667
3896,Partial: TP,No TP,0.9357197661760427
3897,Partial: TP,No TP,0.5186075887029359
3898,Partial: TP,No TP,1.4704700590353377
3899,Partial: TP,No TP,0.9365466246206677
3900,Partial: TP,No TP,1.137597667902501
3901,Partial: TP,No TP,1.090367800763864
3902,Partial: TP,No TP,0.9841007577036752
3903,Partial: TP,No TP,1.4579742237550997
3904,Partial: TP,No TP,1.3459257013615857
3905,Partial: TP,No TP,1.185215184678192
3906,Partial: TP,No TP,0.9741297594816145
3907,Partial: TP,No TP,1.0829811268836562
3908,Partial: TP,No TP,1.0113445329232091
3909,Partial: TP,No TP,1.0960843211976985
3910,Partial: TP,No TP,1.1180742239466126
3911,Partial: TP,No TP,1.230342275006001
3912,Partial: TP,No TP,1.0575832368471654
3913,Partial: TP,No TP,0.6462849942103243
3914,Partial: TP,No TP,1.3215935154163496
3915,Partial: TP,No TP,1.5426939795640884
3916,Partial: TP,No TP,0.9592136246667492
3917,Partial: TP,No TP,1.4920846670344032
3918,Partial: TP,No TP,0.9441696113738823
3919,Partial: TP,No TP,1.1050655611859672
3920,Partial: TP,No TP,0.8967942104541018
3921,Partial: TP,No TP,0.5136880923290889
3922,Partial: TP,No TP,0.772158950352803
3923,Partial: TP,No TP,1.547384910680528
3924,Partial: TP,No TP,0.48580677639322195
3925,Partial: TP,No TP,1.1089121270860065
3926,Partial: TP,No TP,1.236004190203545
3927,Partial: TP,No TP,1.2995109433477214
3928,Partial: TP,No TP,1.4648655361933942
3929,Partial: TP,No TP,1.086041934671155
3930,Partial: TP,No TP,0.9970625974961033
3931,Partial: TP,No TP,0.794426335097588
3932,Partial: TP,No TP,1.1809682688906438
3933,Partial: TP,No TP,1.1983419161753166
3934,Partial: TP,No TP,0.7167187808217841
3935,Partial: TP,No TP,0.9372425239251593
3936,Partial: TP,No TP,0.8112942510858928
3937,Partial: TP,No TP,0.9158595189180947
3938,Partial: TP,No TP,0.8286517884349447
3939,Partial: TP,No TP,1.2144175854753019
3940,Partial: TP,No TP,1.5819370600131644
3941,Partial: TP,No TP,1.028994060054645
3942,Partial: TP,No TP,1.0489100122845294
3943,Partial: TP,No TP,0.9196754470042651
3944,Partial: TP,No TP,1.244502994537365
3945,Partial: TP,No TP,1.3640820754910843
3946,Partial: TP,No TP,0.7708691627043854
3947,Partial: TP,No TP,0.9586887379417448
3948,Partial: TP,No TP,0.9424258492810595
3949,Partial: TP,No TP,0.9086710756432625
3950,Partial: TP,No TP,1.2045135435754668
3951,Partial: TP,No TP,1.2113271494760636
3952,Partial: TP,No TP,0.9876132103157989
3953,Partial: TP,No TP,1.177939924499819
3954,Partial: TP,No TP,0.9871911657207332
3955,Partial: TP,No TP,1.074867331015866
3956,Partial: TP,No TP,0.9824917322780305
3957,Partial: TP,No TP,1.2480681723592169
3958,Partial: TP,No TP,1.0519975558317365
3959,Partial: TP,No TP,1.0095715455631729
3960,Partial: TP,No TP,0.8879882760417764
3961,Partial: TP,No TP,0.8736323985185297
3962,Partial: TP,No TP,0.49827782216059185
3963,Partial: TP,No TP,0.7641824626025082
3964,Partial: TP,No TP,0.4747096762567391
3965,Partial: TP,No TP,1.083469466563609
3966,Partial: TP,No TP,0.7162270490373032
3967,Partial: TP,No TP,0.8433660785988305
3968,Partial: TP,No TP,1.0473969243627579
3969,Partial: TP,No TP,0.9415904473382222
3970,Partial: TP,No TP,0.9362366539754813
3971,Partial: TP,No TP,1.205790425204862
3972,Partial: TP,No TP,0.9005828110268199
3973,Partial: TP,No TP,0.5657785084168194
3974,Partial: TP,No TP,0.870828072835727
3975,Partial: TP,No TP,0.6702838188942131
3976,Partial: TP,No TP,0.9834749858102407
3977,Partial: TP,No TP,0.90678183518181
3978,Partial: TP,No TP,1.0901049090347705
3979,Partial: TP,No TP,0.5677115353010967
3980,Partial: TP,No TP,0.8489277714388564
3981,Partial: TP,No TP,1.1102820193358023
3982,Partial: TP,No TP,0.5633164714928675
3983,Partial: TP,No TP,0.9341953863107001
3984,Partial: TP,No TP,0.7897301865269367
3985,Partial: TP,No TP,1.2134311326073364
3986,Partial: TP,No TP,1.232892523256501
3987,Partial: TP,No TP,0.9847345001481201
3988,Partial: TP,No TP,0.97665290839719
3989,Partial: TP,No TP,0.9556569286660068
3990,Partial: TP,No TP,0.7077982368670022
3991,Partial: TP,No TP,0.19041244609564217
3992,Partial: TP,No TP,-0.03845222008802514
3993,Partial: TP,No TP,0.933746524303861
3994,Partial: TP,No TP,1.4377670024038978
3995,Partial: TP,No TP,1.2146239221169037
3996,Partial: TP,No TP,1.1995737168009393
3997,Partial: TP,No TP,1.077357879166829
3998,Partial: TP,No TP,0.9707549937844371
3999,Partial: TP,No TP,1.049839833779523
4000,Partial: TP,No TP,1.066016269977274
1,Full: Choice Frame,Accept,-0.07511733457301337
2,Full: Choice Frame,Accept,1.1383171332864845
3,Full: Choice Frame,Accept,0.6834112805667396
4,Full: Choice Frame,Accept,0.894846665609922
5,Full: Choice Frame,Accept,0.9833798614451711
6,Full: Choice Frame,Accept,1.439254755117832
7,Full: Choice Frame,Accept,0.5739140880347128
8,Full: Choice Frame,Accept,0.22506023262377284
9,Full: Choice Frame,Accept,0.7543983728333451
10,Full: Choice Frame,Accept,0.8616958868287853
11,Full: Choice Frame,Accept,0.5098911242636123
12,Full: Choice Frame,Accept,0.7105371211719659
13,Full: Choice Frame,Accept,1.17544367499935
14,Full: Choice Frame,Accept,0.3227534097718756
15,Full: Choice Frame,Accept,0.9869156314495737
16,Full: Choice Frame,Accept,0.13924369171018297
17,Full: Choice Frame,Accept,1.549942231591727
18,Full: Choice Frame,Accept,0.8416900787707953
19,Full: Choice Frame,Accept,0.6385243342952132
20,Full: Choice Frame,Accept,0.8866162730368098
21,Full: Choice Frame,Accept,-0.342909678816735
22,Full: Choice Frame,Accept,0.6324963999162105
23,Full: Choice Frame,Accept,1.2558194435789845
24,Full: Choice Frame,Accept,0.8381774664987458
25,Full: Choice Frame,Accept,0.27755452234122974
26,Full: Choice Frame,Accept,0.432526602521434
27,Full: Choice Frame,Accept,1.4599878048233708
28,Full: Choice Frame,Accept,1.123362026894413
29,Full: Choice Frame,Accept,0.8708263724768239
30,Full: Choice Frame,Accept,0.6478860256819389
31,Full: Choice Frame,Accept,0.3065630837680924
32,Full: Choice Frame,Accept,0.6306702174046334
33,Full: Choice Frame,Accept,0.02147529338915811
34,Full: Choice Frame,Accept,0.6020839678138598
35,Full: Choice Frame,Accept,0.6923866058997576
36,Full: Choice Frame,Accept,0.3610085783919255
37,Full: Choice Frame,Accept,0.6451728892753344
38,Full: Choice Frame,Accept,0.8734588369188627
39,Full: Choice Frame,Accept,0.5481752797121359
40,Full: Choice Frame,Accept,0.9467550224122797
41,Full: Choice Frame,Accept,0.7063472928627721
42,Full: Choice Frame,Accept,0.5205281132742767
43,Full: Choice Frame,Accept,1.5929718195628124
44,Full: Choice Frame,Accept,0.2171906545689722
45,Full: Choice Frame,Accept,0.3114696138590695
46,Full: Choice Frame,Accept,0.7366562929626179
47,Full: Choice Frame,Accept,0.10779841116534727
48,Full: Choice Frame,Accept,0.4903637323506505
49,Full: Choice Frame,Accept,0.6263320957472587
50,Full: Choice Frame,Accept,0.9191326129768029
51,Full: Choice Frame,Accept,0.9485236988206993
52,Full: Choice Frame,Accept,1.2004659852484065
53,Full: Choice Frame,Accept,1.0628309700209058
54,Full: Choice Frame,Accept,1.3730747337542888
55,Full: Choice Frame,Accept,0.12385248754698569
56,Full: Choice Frame,Accept,1.0298376923460326
57,Full: Choice Frame,Accept,1.2015148689159918
58,Full: Choice Frame,Accept,0.9061583892158854
59,Full: Choice Frame,Accept,0.7466289995316024
60,Full: Choice Frame,Accept,0.3705391986238585
61,Full: Choice Frame,Accept,0.7221976464471485
62,Full: Choice Frame,Accept,0.7718576012359837
63,Full: Choice Frame,Accept,0.5688934016620405
64,Full: Choice Frame,Accept,0.2847198440314894
65,Full: Choice Frame,Accept,1.3703491080392862
66,Full: Choice Frame,Accept,1.402308582456418
67,Full: Choice Frame,Accept,2.8760833157826227
68,Full: Choice Frame,Accept,0.6519806888259437
69,Full: Choice Frame,Accept,0.9274745639570188
70,Full: Choice Frame,Accept,0.6247101470523232
71,Full: Choice Frame,Accept,0.47131330284409745
72,Full: Choice Frame,Accept,1.47291169818108
73,Full: Choice Frame,Accept,0.854439974684824
74,Full: Choice Frame,Accept,0.9243987143675267
75,Full: Choice Frame,Accept,1.140495883488211
76,Full: Choice Frame,Accept,0.27229285419052385
77,Full: Choice Frame,Accept,1.1270997416764168
78,Full: Choice Frame,Accept,0.5489678270604132
79,Full: Choice Frame,Accept,0.617550670022919
80,Full: Choice Frame,Accept,0.2595377780168827
81,Full: Choice Frame,Accept,0.38870770572624186
82,Full: Choice Frame,Accept,0.9110281804433193
83,Full: Choice Frame,Accept,1.2183311511434909
84,Full: Choice Frame,Accept,0.709273990192367
85,Full: Choice Frame,Accept,0.7857089542300604
86,Full: Choice Frame,Accept,0.4108646260072597
87,Full: Choice Frame,Accept,0.6343121585386261
88,Full: Choice Frame,Accept,0.6628506674650737
89,Full: Choice Frame,Accept,0.5354746714806536
90,Full: Choice Frame,Accept,0.4150912495120512
91,Full: Choice Frame,Accept,0.7998893541903649
92,Full: Choice Frame,Accept,1.026271419970603
93,Full: Choice Frame,Accept,1.1386273858122808
94,Full: Choice Frame,Accept,0.5087057056453331
95,Full: Choice Frame,Accept,0.5603693553931908
96,Full: Choice Frame,Accept,-0.036184269647192506
97,Full: Choice Frame,Accept,1.3870855162938525
98,Full: Choice Frame,Accept,0.7738222432336901
99,Full: Choice Frame,Accept,1.075023042368497
100,Full: Choice Frame,Accept,0.15426082285050077
101,Full: Choice Frame,Accept,0.25588941820500133
102,Full: Choice Frame,Accept,0.12871481482049071
103,Full: Choice Frame,Accept,0.4646541969443557
104,Full: Choice Frame,Accept,0.45355746038723105
105,Full: Choice Frame,Accept,0.827907812708451
106,Full: Choice Frame,Accept,0.7117311462127461
107,Full: Choice Frame,Accept,0.5821826635822147
108,Full: Choice Frame,Accept,0.6638662740571165
109,Full: Choice Frame,Accept,0.8438367442781949
110,Full: Choice Frame,Accept,0.4441332395691704
111,Full: Choice Frame,Accept,0.28744355680265066
112,Full: Choice Frame,Accept,0.5321592880833537
113,Full: Choice Frame,Accept,0.3736973626017105
114,Full: Choice Frame,Accept,1.1391466568489554
115,Full: Choice Frame,Accept,0.7019051403795616
116,Full: Choice Frame,Accept,0.6109628766110121
117,Full: Choice Frame,Accept,0.7318769302095031
118,Full: Choice Frame,Accept,0.48748481103732166
119,Full: Choice Frame,Accept,0.6807994646584635
120,Full: Choice Frame,Accept,0.8850268960677875
121,Full: Choice Frame,Accept,0.7437082917000162
122,Full: Choice Frame,Accept,0.8178867247655007
123,Full: Choice Frame,Accept,0.7100551071746612
124,Full: Choice Frame,Accept,1.0196026565710992
125,Full: Choice Frame,Accept,1.0248803621966678
126,Full: Choice Frame,Accept,0.4247840408532959
127,Full: Choice Frame,Accept,0.4167762693369296
128,Full: Choice Frame,Accept,0.5684240024534284
129,Full: Choice Frame,Accept,1.4251982410628736
130,Full: Choice Frame,Accept,0.6362840157249638
131,Full: Choice Frame,Accept,0.5027773311358273
132,Full: Choice Frame,Accept,0.5303591570934848
133,Full: Choice Frame,Accept,0.9860379851301322
134,Full: Choice Frame,Accept,0.4337565405119211
135,Full: Choice Frame,Accept,0.5216258690657897
136,Full: Choice Frame,Accept,0.21433484860286053
137,Full: Choice Frame,Accept,0.9005136522341347
138,Full: Choice Frame,Accept,0.6434308887867035
139,Full: Choice Frame,Accept,0.9502898361824497
140,Full: Choice Frame,Accept,1.4207231662443232
141,Full: Choice Frame,Accept,-0.014309306661439893
142,Full: Choice Frame,Accept,1.6365153785651159
143,Full: Choice Frame,Accept,0.4060495512736377
144,Full: Choice Frame,Accept,1.5926606926848572
145,Full: Choice Frame,Accept,0.3113652063050251
146,Full: Choice Frame,Accept,0.6684399511451159
147,Full: Choice Frame,Accept,1.1136066063810963
148,Full: Choice Frame,Accept,1.4302897885512489
149,Full: Choice Frame,Accept,0.8711932595689198
150,Full: Choice Frame,Accept,0.9142649871329851
151,Full: Choice Frame,Accept,0.4266977343800518
152,Full: Choice Frame,Accept,1.1853885857928435
153,Full: Choice Frame,Accept,0.7126032458723938
154,Full: Choice Frame,Accept,0.9076092841502315
155,Full: Choice Frame,Accept,1.5071520960177376
156,Full: Choice Frame,Accept,0.5184726960171367
157,Full: Choice Frame,Accept,0.8010560780880812
158,Full: Choice Frame,Accept,0.3921337101247741
159,Full: Choice Frame,Accept,1.0816816656732338
160,Full: Choice Frame,Accept,0.6297874904726894
161,Full: Choice Frame,Accept,0.8358776166436216
162,Full: Choice Frame,Accept,0.43250654690030954
163,Full: Choice Frame,Accept,0.623918692951809
164,Full: Choice Frame,Accept,1.7655359070651706
165,Full: Choice Frame,Accept,1.4632056684437982
166,Full: Choice Frame,Accept,0.5118817878996198
167,Full: Choice Frame,Accept,0.9553143003091465
168,Full: Choice Frame,Accept,0.42568499435649976
169,Full: Choice Frame,Accept,0.3684229817871697
170,Full: Choice Frame,Accept,0.6704652057064393
171,Full: Choice Frame,Accept,0.5844659171506191
172,Full: Choice Frame,Accept,0.8878960492184754
173,Full: Choice Frame,Accept,0.3335692271341495
174,Full: Choice Frame,Accept,0.6969871397253454
175,Full: Choice Frame,Accept,0.8224440326646083
176,Full: Choice Frame,Accept,0.6955775210149265
177,Full: Choice Frame,Accept,0.34573927822495365
178,Full: Choice Frame,Accept,0.9822016930040696
179,Full: Choice Frame,Accept,1.1928631921974449
180,Full: Choice Frame,Accept,0.26278887845078436
181,Full: Choice Frame,Accept,0.4299319486914704
182,Full: Choice Frame,Accept,0.9340840369393568
183,Full: Choice Frame,Accept,0.944699553071234
184,Full: Choice Frame,Accept,0.7881333174392602
185,Full: Choice Frame,Accept,-0.26655294694845766
186,Full: Choice Frame,Accept,0.8389225326130464
187,Full: Choice Frame,Accept,0.700817313898767
188,Full: Choice Frame,Accept,0.9090238972432747
189,Full: Choice Frame,Accept,0.8711176499017224
190,Full: Choice Frame,Accept,0.336844485518655
191,Full: Choice Frame,Accept,0.36698884976547236
192,Full: Choice Frame,Accept,0.6686688333845661
193,Full: Choice Frame,Accept,0.8314491568013221
194,Full: Choice Frame,Accept,1.103953531739323
195,Full: Choice Frame,Accept,0.7747799807456245
196,Full: Choice Frame,Accept,0.8796956052091435
197,Full: Choice Frame,Accept,0.8440467920309788
198,Full: Choice Frame,Accept,0.4199707959680251
199,Full: Choice Frame,Accept,0.5254343933613193
200,Full: Choice Frame,Accept,0.6269067472415212
201,Full: Choice Frame,Accept,0.676650634167593
202,Full: Choice Frame,Accept,0.4546237218772105
203,Full: Choice Frame,Accept,0.4452723727931729
204,Full: Choice Frame,Accept,0.36855571013656224
205,Full: Choice Frame,Accept,0.7198667945199323
206,Full: Choice Frame,Accept,0.9648496966997474
207,Full: Choice Frame,Accept,0.7110520784346067
208,Full: Choice Frame,Accept,0.5920979042499555
209,Full: Choice Frame,Accept,1.3646001994416106
210,Full: Choice Frame,Accept,1.3383164843838158
211,Full: Choice Frame,Accept,0.6107618779911343
212,Full: Choice Frame,Accept,0.7889487292084503
213,Full: Choice Frame,Accept,0.4764066775859413
214,Full: Choice Frame,Accept,1.1762176058913114
215,Full: Choice Frame,Accept,1.046885260592113
216,Full: Choice Frame,Accept,0.4230396403740958
217,Full: Choice Frame,Accept,1.0536078265637043
218,Full: Choice Frame,Accept,1.271316655033452
219,Full: Choice Frame,Accept,0.4619890402175663
220,Full: Choice Frame,Accept,0.5630743167468633
221,Full: Choice Frame,Accept,1.501153826565251
222,Full: Choice Frame,Accept,1.7096248912958087
223,Full: Choice Frame,Accept,0.8592455793409683
224,Full: Choice Frame,Accept,0.7840035581394248
225,Full: Choice Frame,Accept,0.9226240363740762
226,Full: Choice Frame,Accept,-0.7133092584318926
227,Full: Choice Frame,Accept,0.8026786188719394
228,Full: Choice Frame,Accept,1.59146096295546
229,Full: Choice Frame,Accept,0.6452751110899962
230,Full: Choice Frame,Accept,1.3611784087521634
231,Full: Choice Frame,Accept,0.9673336883504583
232,Full: Choice Frame,Accept,0.2608921122804252
233,Full: Choice Frame,Accept,0.666319630954674
234,Full: Choice Frame,Accept,0.8354263741760442
235,Full: Choice Frame,Accept,0.3209439276646925
236,Full: Choice Frame,Accept,0.9406407469125705
237,Full: Choice Frame,Accept,2.0624799247373002
238,Full: Choice Frame,Accept,0.5861991826186069
239,Full: Choice Frame,Accept,0.993612562049707
240,Full: Choice Frame,Accept,0.2055353316863697
241,Full: Choice Frame,Accept,1.2125444789870805
242,Full: Choice Frame,Accept,0.40356724178141173
243,Full: Choice Frame,Accept,1.0462923495525118
244,Full: Choice Frame,Accept,0.3846929193948816
