draw,effect,level,value
925,Time Pressure,No TP,2.062323111728815
926,Time Pressure,No TP,0.3529990665017999
927,Time Pressure,No TP,0.21611364506629163
928,Time Pressure,No TP,0.7282726977376792
929,Time Pressure,No TP,3.429156509628511
930,Time Pressure,No TP,-0.6996427343576713
931,Time Pressure,No TP,0.23808254952288138
932,Time Pressure,No TP,-1.4952413763344021
933,Time Pressure,No TP,0.8775699422259301
934,Time Pressure,No TP,-2.0449348726052383
935,Time Pressure,No TP,0.9085964488669395
936,Time Pressure,No TP,1.7706864702308929
937,Time Pressure,No TP,3.0686847128297847
938,Time Pressure,No TP,0.540297214624503
939,Time Pressure,No TP,0.6263470141796265
940,Time Pressure,No TP,0.06178728296369426
941,Time Pressure,No TP,0.7283632300996601
942,Time Pressure,No TP,3.7365057350565936
943,Time Pressure,No TP,0.4872216296292694
944,Time Pressure,No TP,0.6688693966661511
945,Time Pressure,No TP,0.7253991580689906
946,Time Pressure,No TP,0.9259201293218062
947,Time Pressure,No TP,1.4888003654047965
948,Time Pressure,No TP,0.7079713591525125
949,Time Pressure,No TP,1.1033152256130356
950,Time Pressure,No TP,2.3485375282834022
951,Time Pressure,No TP,1.1715593095038572
952,Time Pressure,No TP,1.7972807719450425
953,Time Pressure,No TP,-1.1005433344177704
954,Time Pressure,No TP,0.42322473326056226
955,Time Pressure,No TP,1.8027853267757166
956,Time Pressure,No TP,0.8290650465984063
957,Time Pressure,No TP,2.041370829262036
958,Time Pressure,No TP,0.6967892729837679
959,Time Pressure,No TP,-0.01364290905535564
960,Time Pressure,No TP,2.6284410578921187
961,Time Pressure,No TP,3.5948829436964505
962,Time Pressure,No TP,1.2784137808688745
963,Time Pressure,No TP,0.6716366561407331
964,Time Pressure,No TP,0.6563249499427983
965,Time Pressure,No TP,0.21465995737599194
966,Time Pressure,No TP,3.3583321910930763
967,Time Pressure,No TP,-1.8413531455028986
968,Time Pressure,No TP,0.8256302417593573
969,Time Pressure,No TP,0.4605197598753334
970,Time Pressure,No TP,0.58617585408819906
971,Time Pressure,No TP,-1.7519323940036038
972,Time Pressure,No TP,1.0454278529899284
973,Time Pressure,No TP,0.5169271329473398
974,Time Pressure,No TP,0.5932900963259287
975,Time Pressure,No TP,0.6961346241575032
976,Time Pressure,No TP,1.2572291285546742
977,Time Pressure,No TP,0.6047544764450918
978,Time Pressure,No TP,0.6945448878926366
979,Time Pressure,No TP,0.4581553941704121
980,Time Pressure,No TP,0.40995545469453837
981,Time Pressure,No TP,1.0743472206673057
982,Time Pressure,No TP,0.4651281228030681
983,Time Pressure,No TP,0.4389968951358472
984,Time Pressure,No TP,0.8945689085713961
985,Time Pressure,No TP,0.3551208479947107
986,Time Pressure,No TP,1.0421977149095225
987,Time Pressure,No TP,0.8399467613748792
988,Time Pressure,No TP,0.7134334634608661
989,Time Pressure,No TP,1.431984076298247
990,Time Pressure,No TP,0.5104369100213784
991,Time Pressure,No TP,-1.5898979666650233
992,Time Pressure,No TP,1.4190347009292086
993,Time Pressure,No TP,0.29266884041074676
994,Time Pressure,No TP,-1.5679609774162462
995,Time Pressure,No TP,8.43810845332697
996,Time Pressure,No TP,1.4949251714551661
997,Time Pressure,No TP,-0.33626120331948334
998,Time Pressure,No TP,0.21219817728359325
999,Time Pressure,No TP,2.124796623786442
1000,Time Pressure,No TP,1.175035980084519
1001,Time Pressure,No TP,0.6427266943682555
1002,Time Pressure,No TP,0.7438982505220789
1003,Time Pressure,No TP,4.602730951204588
1004,Time Pressure,No TP,1.0511589557337286
1005,Time Pressure,No TP,1.1309533194485768
1006,Time Pressure,No TP,1.9355959542249088
1007,Time Pressure,No TP,1.1277258022655843
1008,Time Pressure,No TP,1.6949707176265412
1009,Time Pressure,No TP,0.6476624881929747
1010,Time Pressure,No TP,0.7909932055077353
1011,Time Pressure,No TP,1.7329773862100948
1012,Time Pressure,No TP,1.8707710489936293
1013,Time Pressure,No TP,1.1123170910808269
1014,Time Pressure,No TP,1.4309060322910179
1015,Time Pressure,No TP,1.8880053725699337
1016,Time Pressure,No TP,1.4414267270429888
1017,Time Pressure,No TP,0.7064208976007831
1018,Time Pressure,No TP,-15.557590824868772
1019,Time Pressure,No TP,0.2403835496339163
1020,Time Pressure,No TP,0.693729544469787
1021,Time Pressure,No TP,0.9708597026269686
1022,Time Pressure,No TP,1.5098209741047472
1023,Time Pressure,No TP,0.7761525071495483
1024,Time Pressure,No TP,1.1319179736325782
1025,Time Pressure,No TP,0.8228538627814908
1026,Time Pressure,No TP,0.703935680824358
1027,Time Pressure,No TP,-3.746346361420799
1028,Time Pressure,No TP,0.9009769044475501
1029,Time Pressure,No TP,0.8310489631756732
1030,Time Pressure,No TP,0.7495384571378882
1031,Time Pressure,No TP,0.5624840087742015
1032,Time Pressure,No TP,0.589084271124328
1033,Time Pressure,No TP,0.2706748326886235
1034,Time Pressure,No TP,0.7694396200949633
1035,Time Pressure,No TP,0.6628924934046786
1036,Time Pressure,No TP,1.1614283676783104
1037,Time Pressure,No TP,0.6628495272404699
1038,Time Pressure,No TP,-0.6581913946997748
1039,Time Pressure,No TP,0.3972970601821822
1040,Time Pressure,No TP,0.5997053284662378
1041,Time Pressure,No TP,0.39755540501288933
1042,Time Pressure,No TP,0.32879169120257135
1043,Time Pressure,No TP,0.8577480254498303
1044,Time Pressure,No TP,0.6402138660021691
1045,Time Pressure,No TP,0.7838047945074296
1046,Time Pressure,No TP,0.5487754944616773
1047,Time Pressure,No TP,0.13475479659182205
1048,Time Pressure,No TP,0.1945481248127936
1049,Time Pressure,No TP,0.7830991700233747
1050,Time Pressure,No TP,148.7554988235827
1051,Time Pressure,No TP,0.7192128788381875
1052,Time Pressure,No TP,0.4088855982459392
1053,Time Pressure,No TP,1.2962745095403558
1054,Time Pressure,No TP,1.4751734116131352
1055,Time Pressure,No TP,0.7254972401575689
1056,Time Pressure,No TP,0.9398307980409163
1057,Time Pressure,No TP,-6.108768918629449
1058,Time Pressure,No TP,37.58309159803017
1059,Time Pressure,No TP,3.0014957279044077
1060,Time Pressure,No TP,1.7382533763541281
1061,Time Pressure,No TP,1.5744206564224856
1062,Time Pressure,No TP,0.5566230147180049
1063,Time Pressure,No TP,0.75849058167063
1064,Time Pressure,No TP,-0.4908238399980865
1065,Time Pressure,No TP,0.7313759049792454
1066,Time Pressure,No TP,-0.9155218324460499
1067,Time Pressure,No TP,0.8058901767122217
1068,Time Pressure,No TP,0.721014927003562
1069,Time Pressure,No TP,-0.6500200563127501
1070,Time Pressure,No TP,0.9235745899307256
1071,Time Pressure,No TP,1.0870668097497094
1072,Time Pressure,No TP,0.4516745128818136
1073,Time Pressure,No TP,0.6763392095163473
1074,Time Pressure,No TP,0.743200900573604
1075,Time Pressure,No TP,7.44543011871251
1076,Time Pressure,No TP,1.4359699904326733
1077,Time Pressure,No TP,0.48534048490529663
1078,Time Pressure,No TP,0.7837923175627359
1079,Time Pressure,No TP,0.3427774215981271
1080,Time Pressure,No TP,0.8701584508455518
1081,Time Pressure,No TP,0.6972072193579194
1082,Time Pressure,No TP,0.6923909349777891
1083,Time Pressure,No TP,0.6108339222907258
1084,Time Pressure,No TP,1.4578825657876864
1085,Time Pressure,No TP,0.326385193533571
1086,Time Pressure,No TP,-0.5075652061036849
1087,Time Pressure,No TP,0.17275887728517336
1088,Time Pressure,No TP,0.6571053340109894
1089,Time Pressure,No TP,0.6682860411106563
1090,Time Pressure,No TP,0.6432389154355086
1091,Time Pressure,No TP,2.7762577249055873
1092,Time Pressure,No TP,1.7040568118762667
1093,Time Pressure,No TP,0.485424639810573
1094,Time Pressure,No TP,1.1651768078548517
1095,Time Pressure,No TP,0.33659550291330687
1096,Time Pressure,No TP,0.008443080631164678
1097,Time Pressure,No TP,0.18678647994034508
1098,Time Pressure,No TP,1.3966748965076419
1099,Time Pressure,No TP,0.8693091939735066
1100,Time Pressure,No TP,1.1901500786592094
1101,Time Pressure,No TP,0.9036544536503048
1102,Time Pressure,No TP,3.325355670316083
1103,Time Pressure,No TP,0.4294120306269055
1104,Time Pressure,No TP,1.146117475286313
1105,Time Pressure,No TP,1.7901340422877154
1106,Time Pressure,No TP,0.775213482781315
1107,Time Pressure,No TP,0.8192816305432494
1108,Time Pressure,No TP,1.860103776625943
1109,Time Pressure,No TP,-3.1593856725124025
1110,Time Pressure,No TP,0.05493682970334431
1111,Time Pressure,No TP,1.0711157191608573
1112,Time Pressure,No TP,0.8151734428106554
1113,Time Pressure,No TP,0.6275852843171827
1114,Time Pressure,No TP,1.206817623328827
1115,Time Pressure,No TP,0.355823677599379
1116,Time Pressure,No TP,1.432564134280266
1117,Time Pressure,No TP,-1.5189039827994681
1118,Time Pressure,No TP,1.1416387356123279
1119,Time Pressure,No TP,0.9104514743344805
1120,Time Pressure,No TP,1.3349466202130684
1121,Time Pressure,No TP,1.1027454993233379
1122,Time Pressure,No TP,1.4980898737036548
1123,Time Pressure,No TP,1.0965060384170937
1124,Time Pressure,No TP,1.8866712741603033
1125,Time Pressure,No TP,2.01386728631772
1126,Time Pressure,No TP,0.9837440086518863
1127,Time Pressure,No TP,1.5456329864681106
1128,Time Pressure,No TP,2.211331496518842
1129,Time Pressure,No TP,1.3686179905021545
1130,Time Pressure,No TP,0.4326687301903488
1131,Time Pressure,No TP,0.9418881981750641
1132,Time Pressure,No TP,0.6183524958584082
1133,Time Pressure,No TP,-0.4967342708825406
1134,Time Pressure,No TP,1.2827641700979031
1135,Time Pressure,No TP,0.42732340161546956
1136,Time Pressure,No TP,0.6020705620633428
1137,Time Pressure,No TP,0.8346279957944087
1138,Time Pressure,No TP,0.8689776561276272
1139,Time Pressure,No TP,-0.04465390035900662
1140,Time Pressure,No TP,1.1272319872398795
1141,Time Pressure,No TP,0.8746208007637527
1142,Time Pressure,No TP,0.7753337649350066
1143,Time Pressure,No TP,0.9698677168122312
1144,Time Pressure,No TP,0.6490083053481605
1145,Time Pressure,No TP,-0.11836120444592182
1146,Time Pressure,No TP,-1.5919944709358722
1147,Time Pressure,No TP,0.8440327829544126
1148,Time Pressure,No TP,1.234530281140976
1149,Time Pressure,No TP,0.5814509879026704
1150,Time Pressure,No TP,0.3016002976804497
1151,Time Pressure,No TP,0.8641967082381508
1152,Time Pressure,No TP,0.46121565423765176
1153,Time Pressure,No TP,4.445075573560161
1154,Time Pressure,No TP,0.20298468878529008
1155,Time Pressure,No TP,-0.23919818926439682
1156,Time Pressure,No TP,-0.1552962997096721
1157,Time Pressure,No TP,1.3532216916127073
1158,Time Pressure,No TP,1.624755346163649
1159,Time Pressure,No TP,1.1080080249709587
1160,Time Pressure,No TP,9.361692543054646
1161,Time Pressure,No TP,0.8206040038527537
1162,Time Pressure,No TP,1.2055258978375336
1163,Time Pressure,No TP,1.2998184940458415
1164,Time Pressure,No TP,1.0321246582914994
1165,Time Pressure,No TP,1.7026746621106343
1166,Time Pressure,No TP,1.9601216457014627
1167,Time Pressure,No TP,1.627986329322989
1168,Time Pressure,No TP,0.1967614489507423
1169,Time Pressure,No TP,0.6710866116813281
1170,Time Pressure,No TP,0.8129817239568055
1171,Time Pressure,No TP,23.179012668000308
1172,Time Pressure,No TP,0.15330965036597885
1173,Time Pressure,No TP,0.27287677918154196
1174,Time Pressure,No TP,1.284615108634626
1175,Time Pressure,No TP,0.21936855276511308
1176,Time Pressure,No TP,0.8936304620678465
1177,Time Pressure,No TP,0.38883893800109604
1178,Time Pressure,No TP,0.5263237406237917
1179,Time Pressure,No TP,1.5661997901289686
1180,Time Pressure,No TP,-3.751046136899421
1181,Time Pressure,No TP,0.8662086676855628
1182,Time Pressure,No TP,0.8735910784695237
1183,Time Pressure,No TP,0.4892996149361244
1184,Time Pressure,No TP,0.4925135630669922
1185,Time Pressure,No TP,1.855263614888414
1186,Time Pressure,No TP,-0.6788415405549513
1187,Time Pressure,No TP,0.7912051714367243
1188,Time Pressure,No TP,3.6494412736221316
1189,Time Pressure,No TP,1.482626967679812
1190,Time Pressure,No TP,0.7480105697076413
1191,Time Pressure,No TP,0.886564602705819
1192,Time Pressure,No TP,0.5014993525171202
1193,Time Pressure,No TP,0.6203931602337275
1194,Time Pressure,No TP,0.9505633048499946
1195,Time Pressure,No TP,0.49403879555129643
1196,Time Pressure,No TP,1.1028393132465966
1197,Time Pressure,No TP,1.0927599678415707
1198,Time Pressure,No TP,1.2374946417935948
1199,Time Pressure,No TP,1.3756009615886782
1200,Time Pressure,No TP,1.3005965968764877
1201,Time Pressure,No TP,-0.7188650398912741
1202,Time Pressure,No TP,0.49526624440758604
1203,Time Pressure,No TP,1.4172234155163606
1204,Time Pressure,No TP,-0.49921426409699854
1205,Time Pressure,No TP,1.0602264991698693
1206,Time Pressure,No TP,2.033317619270474
1207,Time Pressure,No TP,9.697759909071575
1208,Time Pressure,No TP,0.4171913932106669
1209,Time Pressure,No TP,1.8296324667947315
1210,Time Pressure,No TP,0.26517523615188365
1211,Time Pressure,No TP,0.20462390224809365
1212,Time Pressure,No TP,1.738851135581836
1213,Time Pressure,No TP,0.725251185235883
1214,Time Pressure,No TP,0.8200043163708087
1215,Time Pressure,No TP,1.741558917365087
1216,Time Pressure,No TP,13.506434949538694
1217,Time Pressure,No TP,0.20462189485732613
1218,Time Pressure,No TP,1.306565845166448
1219,Time Pressure,No TP,0.5756232878521207
1220,Time Pressure,No TP,1.4826760212303978
1221,Time Pressure,No TP,0.7842053591823976
1222,Time Pressure,No TP,1.5908620385183605
1223,Time Pressure,No TP,0.969145111215551
1224,Time Pressure,No TP,1.0349461633861488
1225,Time Pressure,No TP,0.16033662937284057
1226,Time Pressure,No TP,1.554760340948591
1227,Time Pressure,No TP,0.7357469972319558
1228,Time Pressure,No TP,3.30272574145898
1229,Time Pressure,No TP,2.190043427474236
1230,Time Pressure,No TP,0.9374710867754272
1231,Time Pressure,No TP,-0.4726334793250182
1232,Time Pressure,No TP,1.0504408064985884
1233,Time Pressure,No TP,1.0207940783614535
1234,Time Pressure,No TP,0.9946395521088488
1235,Time Pressure,No TP,1.0455684798476075
1236,Time Pressure,No TP,1.121490703095764
1237,Time Pressure,No TP,0.1139458060510386
1238,Time Pressure,No TP,0.7467496623155908
1239,Time Pressure,No TP,-1.7959340953479563
1240,Time Pressure,No TP,0.9910174271878587
1241,Time Pressure,No TP,20.310096764920427
1242,Time Pressure,No TP,0.7606237162156173
1243,Time Pressure,No TP,0.605889119966962
1244,Time Pressure,No TP,1.0359734064273647
1245,Time Pressure,No TP,1.1776903654222133
1246,Time Pressure,No TP,0.8300536689795511
1247,Time Pressure,No TP,0.6894396467182198
1248,Time Pressure,No TP,0.6761436516669731
1249,Time Pressure,No TP,1.6835412215398453
1250,Time Pressure,No TP,1.133875681586461
1251,Time Pressure,No TP,1.2059024594431418
1252,Time Pressure,No TP,0.730000561359586
1253,Time Pressure,No TP,0.538352089449799
1254,Time Pressure,No TP,0.6545159154194462
1255,Time Pressure,No TP,1.3139036849189847
1256,Time Pressure,No TP,0.927033705028403
1257,Time Pressure,No TP,0.5699073456254019
1258,Time Pressure,No TP,1.199874416694941
1259,Time Pressure,No TP,1.1421419434408187
1260,Time Pressure,No TP,-1.788450550495869
1261,Time Pressure,No TP,0.8714189553659488
1262,Time Pressure,No TP,0.32416534592241236
1263,Time Pressure,No TP,1.1485934581955675
1264,Time Pressure,No TP,0.5698613827661203
1265,Time Pressure,No TP,0.6230741259767315
1266,Time Pressure,No TP,1.8952120539504134
1267,Time Pressure,No TP,1.2699434848747349
1268,Time Pressure,No TP,0.8975277022170617
1269,Time Pressure,No TP,1.5495822898479668
1270,Time Pressure,No TP,0.45320526738790196
1271,Time Pressure,No TP,1.5183442110139884
1272,Time Pressure,No TP,0.4777504992461307
1273,Time Pressure,No TP,0.7318158184343881
1274,Time Pressure,No TP,2.001190839472314
1275,Time Pressure,No TP,1.0887148135868463
1276,Time Pressure,No TP,0.895081255232696
1277,Time Pressure,No TP,-0.5580933686977975
1278,Time Pressure,No TP,3.478143874818104
1279,Time Pressure,No TP,0.5161266341987667
1280,Time Pressure,No TP,0.658668992095748
1281,Time Pressure,No TP,0.371104891527571
1282,Time Pressure,No TP,0.8283329873983792
1283,Time Pressure,No TP,0.19546055752026392
1284,Time Pressure,No TP,1.199333616138319
1285,Time Pressure,No TP,-0.4578339054039814
1286,Time Pressure,No TP,-0.6364903237614167
1287,Time Pressure,No TP,0.6836800498483097
1288,Time Pressure,No TP,2.6822960562121296
1289,Time Pressure,No TP,0.7461167596205179
1290,Time Pressure,No TP,0.6297840477492203
1291,Time Pressure,No TP,0.8007520411742678
1292,Time Pressure,No TP,0.4617014146551991
1293,Time Pressure,No TP,1.0973423582648913
1294,Time Pressure,No TP,0.8640490973112691
1295,Time Pressure,No TP,1.1867133370016159
1296,Time Pressure,No TP,1.018454696714243
1297,Time Pressure,No TP,1.0277828952797443
1298,Time Pressure,No TP,1.7319294839170842
1299,Time Pressure,No TP,1.336064696920693
1300,Time Pressure,No TP,0.626305556388254
1301,Time Pressure,No TP,0.24224337089409584
1302,Time Pressure,No TP,-0.07320225335020811
1303,Time Pressure,No TP,4.233503375480375
1304,Time Pressure,No TP,0.5139420751697692
1305,Time Pressure,No TP,14.661140466071451
1306,Time Pressure,No TP,0.6039323423320722
1307,Time Pressure,No TP,2.831729852995012
1308,Time Pressure,No TP,0.5721909301078014
1309,Time Pressure,No TP,0.5005734903371031
1310,Time Pressure,No TP,0.6163583275532962
1311,Time Pressure,No TP,0.5546228364633207
1312,Time Pressure,No TP,1.2432327488440857
1313,Time Pressure,No TP,-0.57765187376597
1314,Time Pressure,No TP,0.035422663642397774
1315,Time Pressure,No TP,0.6288179128054446
1316,Time Pressure,No TP,0.9154344448823665
1317,Time Pressure,No TP,1.4426010279592156
1318,Time Pressure,No TP,-0.6951279678362274
1319,Time Pressure,No TP,0.07445906942414636
1320,Time Pressure,No TP,-0.8431204783117887
1321,Time Pressure,No TP,0.6767478342626669
1322,Time Pressure,No TP,1.4073108105081993
1323,Time Pressure,No TP,0.10384548380219973
1324,Time Pressure,No TP,1.1197531402465
1325,Time Pressure,No TP,0.6699419437516886
1326,Time Pressure,No TP,0.5446715847355631
1327,Time Pressure,No TP,1.277513133247636
1328,Time Pressure,No TP,2.6466543707946584
1329,Time Pressure,No TP,0.8034404076384645
1330,Time Pressure,No TP,0.2568915446834709
1331,Time Pressure,No TP,1.1897496533674883
1332,Time Pressure,No TP,-0.11996457398555145
1333,Time Pressure,No TP,1.7316419161458114
1334,Time Pressure,No TP,0.9568614651585348
1335,Time Pressure,No TP,1.5515585957257503
1336,Time Pressure,No TP,4.739686489075784
1337,Time Pressure,No TP,2.0950225087256316
1338,Time Pressure,No TP,0.9369323989558808
1339,Time Pressure,No TP,0.3902125254658449
1340,Time Pressure,No TP,1.313800833881944
1341,Time Pressure,No TP,0.6148916427470384
1342,Time Pressure,No TP,0.78075722177433
1343,Time Pressure,No TP,1.5360304903436361
1344,Time Pressure,No TP,0.8454242717192979
1345,Time Pressure,No TP,0.8589866310607062
1346,Time Pressure,No TP,1.4856061662430566
1347,Time Pressure,No TP,0.581473101698939
1348,Time Pressure,No TP,0.0020852259035965145
1349,Time Pressure,No TP,1.7555570271684295
1350,Time Pressure,No TP,0.8713180853296756
1351,Time Pressure,No TP,2.2971203438888117
1352,Time Pressure,No TP,0.2834690626614722
1353,Time Pressure,No TP,0.20968614396350965
1354,Time Pressure,No TP,-0.019499550045415034
1355,Time Pressure,No TP,0.8634114543860064
1356,Time Pressure,No TP,-0.17878103171436396
1357,Time Pressure,No TP,0.2810448969356146
1358,Time Pressure,No TP,0.4316173503801517
1359,Time Pressure,No TP,-0.3071600780733253
1360,Time Pressure,No TP,1.107809143721071
1361,Time Pressure,No TP,0.11727500962340931
1362,Time Pressure,No TP,0.35973990814594325
1363,Time Pressure,No TP,-0.32540627859838483
1364,Time Pressure,No TP,0.08783198024031495
1365,Time Pressure,No TP,0.6356692082198279
1366,Time Pressure,No TP,0.8857184213802723
1367,Time Pressure,No TP,0.9419581898974441
1368,Time Pressure,No TP,0.884643173890412
1369,Time Pressure,No TP,0.6429581798205403
1370,Time Pressure,No TP,1.6723893349361514
1371,Time Pressure,No TP,1.7665091723334887
1372,Time Pressure,No TP,0.704206225203287
1373,Time Pressure,No TP,0.9188110793828485
1374,Time Pressure,No TP,-0.1522515631871057
1375,Time Pressure,No TP,1.92751122385698
1376,Time Pressure,No TP,1.752934531017481
1377,Time Pressure,No TP,1.2059392407070675
1378,Time Pressure,No TP,0.512782536214459
1379,Time Pressure,No TP,-1.1156710195705564
1380,Time Pressure,No TP,0.7074053791425968
1381,Time Pressure,No TP,0.23336468826533557
1382,Time Pressure,No TP,0.730198306695852
1383,Time Pressure,No TP,0.7138782027746655
1384,Time Pressure,No TP,1.209743131185524
1385,Time Pressure,No TP,0.33192550864784615
1386,Time Pressure,No TP,1.3185009440566726
1387,Time Pressure,No TP,1.2373154728635525
1388,Time Pressure,No TP,0.8767007746412434
1389,Time Pressure,No TP,-0.5615870306870693
1390,Time Pressure,No TP,0.9544219415659219
1391,Time Pressure,No TP,0.8912685019175648
1392,Time Pressure,No TP,0.7411447167277464
1393,Time Pressure,No TP,1.7486064749603145
1394,Time Pressure,No TP,1.465379610136901
1395,Time Pressure,No TP,1.393120838575091
1396,Time Pressure,No TP,1.302594926120657
1397,Time Pressure,No TP,6.981789786760748
1398,Time Pressure,No TP,0.5633400111245318
1399,Time Pressure,No TP,1.742826210780918
1400,Time Pressure,No TP,0.8236514882598042
1401,Time Pressure,No TP,1.0899967067570209
1402,Time Pressure,No TP,1.4832381175344655
1403,Time Pressure,No TP,-2.153145897243719
1404,Time Pressure,No TP,1.0529049221275923
1405,Time Pressure,No TP,2.241843970359972
1406,Time Pressure,No TP,-0.22009773949231964
1407,Time Pressure,No TP,0.604834380381828
1408,Time Pressure,No TP,0.7498732935501676
1409,Time Pressure,No TP,6.598094757787828
1410,Time Pressure,No TP,1104.3435147553896
1411,Time Pressure,No TP,0.8386490013400607
1412,Time Pressure,No TP,0.7522288805033737
1413,Time Pressure,No TP,-0.18347156501046724
1414,Time Pressure,No TP,1.1120776259069778
1415,Time Pressure,No TP,2.726121405938172
1416,Time Pressure,No TP,0.3148281540033832
1417,Time Pressure,No TP,0.778670722720468
1418,Time Pressure,No TP,0.6465413742964915
1419,Time Pressure,No TP,0.7523148399725106
1420,Time Pressure,No TP,1.217570082220784
1421,Time Pressure,No TP,0.6442404166551736
1422,Time Pressure,No TP,1.030677126345102
1423,Time Pressure,No TP,0.9545373508118234
1424,Time Pressure,No TP,1.9681198965595308
1425,Time Pressure,No TP,0.8136268165070204
1426,Time Pressure,No TP,0.6234383338930273
1427,Time Pressure,No TP,0.5943569873792066
1428,Time Pressure,No TP,0.4797758294727145
1429,Time Pressure,No TP,0.6738106904812602
1430,Time Pressure,No TP,3.2107735275631386
1431,Time Pressure,No TP,0.6465450837738737
1432,Time Pressure,No TP,0.8863041001241008
1433,Time Pressure,No TP,0.5472844208239129
1434,Time Pressure,No TP,1.928310601060633
1435,Time Pressure,No TP,0.8421827613832112
1436,Time Pressure,No TP,-2.7953464193171804
1437,Time Pressure,No TP,0.38229261905156453
1438,Time Pressure,No TP,0.5273445519954048
1439,Time Pressure,No TP,0.6018903423917412
1440,Time Pressure,No TP,0.9547551354914166
1441,Time Pressure,No TP,0.6439016832506674
1442,Time Pressure,No TP,-15.091958438975524
1443,Time Pressure,No TP,0.7460625135171167
1444,Time Pressure,No TP,1.5585076468841332
1445,Time Pressure,No TP,1.7139526391656703
1446,Time Pressure,No TP,1.9101968023223757
1447,Time Pressure,No TP,-0.06424071312622089
1448,Time Pressure,No TP,0.975736932583754
1449,Time Pressure,No TP,-0.5337399822895724
1450,Time Pressure,No TP,0.7953148468270343
1451,Time Pressure,No TP,0.5893181919735969
1452,Time Pressure,No TP,0.9581552160461703
1453,Time Pressure,No TP,2.5433027583193137
1454,Time Pressure,No TP,1.6108813664314612
1455,Time Pressure,No TP,0.8071414988739358
1456,Time Pressure,No TP,5.67553090961002
1457,Time Pressure,No TP,0.9082339165458158
1458,Time Pressure,No TP,0.2947455212552285
1459,Time Pressure,No TP,0.4706559594225019
1460,Time Pressure,No TP,0.8548564067225608
1461,Time Pressure,No TP,-0.46449606712841235
1462,Time Pressure,No TP,1.2424443844041413
1463,Time Pressure,No TP,0.5527345455999885
1464,Time Pressure,No TP,0.9649282797601574
1465,Time Pressure,No TP,0.8218133083887615
1466,Time Pressure,No TP,4.418295605057889
1467,Time Pressure,No TP,-0.1939060539005539
1468,Time Pressure,No TP,0.46557780046940855
1469,Time Pressure,No TP,0.5378050065468298
1470,Time Pressure,No TP,0.6622133719009363
1471,Time Pressure,No TP,0.7476194824811477
1472,Time Pressure,No TP,0.9825574502307188
1473,Time Pressure,No TP,2.41256367724172
1474,Time Pressure,No TP,0.7423151895551151
1475,Time Pressure,No TP,-0.11292858406591226
1476,Time Pressure,No TP,1.352388151821724
1477,Time Pressure,No TP,-1.0544687917957893
1478,Time Pressure,No TP,2.2581501977364207
1479,Time Pressure,No TP,0.9383460404126015
1480,Time Pressure,No TP,0.9390482457835394
1481,Time Pressure,No TP,1.9532355189896464
1482,Time Pressure,No TP,0.8516259619012787
1483,Time Pressure,No TP,1.2460642136079263
1484,Time Pressure,No TP,1.5233049313843405
1485,Time Pressure,No TP,1.631854201854319
1486,Time Pressure,No TP,0.9082840452853899
1487,Time Pressure,No TP,0.9643125977272733
1488,Time Pressure,No TP,1.0580061406176753
1489,Time Pressure,No TP,0.6562686978265105
1490,Time Pressure,No TP,-12.541885739872173
1491,Time Pressure,No TP,2.489022755116744
1492,Time Pressure,No TP,0.8338441609814274
1493,Time Pressure,No TP,0.5233616882095525
1494,Time Pressure,No TP,-0.5233018010839803
1495,Time Pressure,No TP,0.9866523269637153
1496,Time Pressure,No TP,1.2588207543776364
1497,Time Pressure,No TP,3.3872068591719575
1498,Time Pressure,No TP,0.8984506337487608
1499,Time Pressure,No TP,0.7974647699117011
1500,Time Pressure,No TP,1.418488644259653
1501,Time Pressure,No TP,1.5066001076026887
1502,Time Pressure,No TP,0.6648491669475068
1503,Time Pressure,No TP,-7.871822115847786
1504,Time Pressure,No TP,-0.19963521914386387
1505,Time Pressure,No TP,0.6898394566526268
1506,Time Pressure,No TP,0.9489849652515728
1507,Time Pressure,No TP,-0.5633162110050651
1508,Time Pressure,No TP,0.5141681914848314
1509,Time Pressure,No TP,1.5644756376769733
1510,Time Pressure,No TP,1.1058363355190468
1511,Time Pressure,No TP,0.4355133946096477
1512,Time Pressure,No TP,1.1128385538701744
1513,Time Pressure,No TP,0.8058845080825744
1514,Time Pressure,No TP,1.4896545097990905
1515,Time Pressure,No TP,0.8335775973250864
1516,Time Pressure,No TP,0.6285505338883611
1517,Time Pressure,No TP,0.6768792484847846
1518,Time Pressure,No TP,1.3368960911436747
1519,Time Pressure,No TP,0.7708511496222975
1520,Time Pressure,No TP,1.0453332548995762
1521,Time Pressure,No TP,-1.93931396235581
1522,Time Pressure,No TP,0.7107576507460607
1523,Time Pressure,No TP,-0.43173828127597025
1524,Time Pressure,No TP,0.8342947477713394
1525,Time Pressure,No TP,1.4178138868159589
1526,Time Pressure,No TP,1.276998543086952
1527,Time Pressure,No TP,1.330830331392128
1528,Time Pressure,No TP,2.4585518476107273
1529,Time Pressure,No TP,0.4152339815743878
1530,Time Pressure,No TP,2.5197521150134605
1531,Time Pressure,No TP,1.9064263968577695
1532,Time Pressure,No TP,0.9420577343723074
1533,Time Pressure,No TP,0.6635340429891744
1534,Time Pressure,No TP,0.2277688847072247
1535,Time Pressure,No TP,-1.2542730509079
1536,Time Pressure,No TP,0.9568479472491876
1537,Time Pressure,No TP,-3.5030209038003006
